Area,Oxygen,Temperature,Humidity,Fire Occurrence
2667,63,78,7,0
2895,67,20,88,1
4541,17,27,80,1
5005,79,80,16,0
9058,99,28,61,0
342,29,10,97,1
8590,19,87,96,1
4462,57,74,65,0
1503,53,40,4,0
8924,63,74,78,1
5213,31,63,49,0
5283,91,6,63,0
2105,89,28,33,0
5080,24,29,69,0
9135,81,28,16,0
6138,9,29,99,1
2431,89,62,12,0
9226,41,72,69,0
8081,74,27,62,0
5241,92,28,2,0
604,2,51,36,1
4991,87,95,61,1
7691,39,80,91,1
8537,56,64,61,0
2097,26,83,47,1
2870,50,49,60,0
1428,94,47,96,1
6930,81,92,25,1
7618,70,60,30,0
2640,61,79,68,0
1999,30,34,87,1
2067,57,53,54,0
8475,93,32,95,1
8746,33,16,16,0
4074,87,81,77,1
7554,41,59,37,0
7898,92,71,4,0
5764,59,41,55,0
3704,96,42,34,0
9068,44,27,14,0
1942,75,63,38,0
9292,76,32,45,0
2758,26,59,3,0
8832,57,35,94,1
5568,16,59,47,1
2053,63,92,92,1
1847,20,26,26,0
1888,89,39,92,1
3207,40,6,56,0
3212,74,43,37,0
6836,12,83,90,1
7320,56,48,14,0
427,96,94,69,1
1472,2,40,11,1
5483,63,78,7,0
7226,15,69,80,1
5563,39,45,6,0
7070,51,73,42,0
6640,4,51,36,1
1716,83,4,87,1
9471,25,78,37,0
446,53,84,64,1
9953,27,6,9,0
2763,2,64,69,1
8906,22,18,47,0
7438,61,51,22,0
2584,1,28,71,1
8184,43,34,55,0
4132,12,56,45,1
8663,19,63,54,1
611,16,93,34,1
2031,63,34,30,0
8898,32,23,35,0
8624,62,80,95,1
4837,86,52,49,0
1014,35,84,1,1
6857,75,47,93,1
9533,96,83,2,1
4019,98,62,65,0
6709,87,64,86,1
1866,10,73,85,1
152,90,13,83,1
5363,93,22,27,0
5084,42,54,97,1
5892,56,38,23,0
6408,21,21,4,0
8715,43,13,41,0
2753,69,47,29,0
7852,49,1,89,1
18,8,31,94,1
4222,56,20,27,0
4979,44,49,89,1
8413,81,73,46,0
4399,8,31,23,1
4921,55,63,91,1
4362,76,80,48,0
2579,32,33,41,0
4879,67,52,22,0
6792,32,8,99,1
9520,1,53,68,1
9633,51,36,16,0
7222,61,98,61,1
5602,81,33,52,0
9428,19,15,27,1
4875,28,11,29,0
4510,53,51,43,0
5549,90,14,90,1
6346,56,94,69,1
5801,92,91,1,1
1615,50,61,39,0
4709,95,51,18,0
9877,70,24,79,1
2973,33,67,32,0
5248,66,79,7,0
715,36,28,98,1
5435,64,46,3,0
9500,36,40,20,0
3335,30,20,7,0
2117,35,32,31,0
7814,24,52,69,0
817,81,75,11,0
4621,46,28,34,0
1928,77,79,92,1
8690,19,50,25,1
9209,21,66,48,0
5414,54,14,80,1
1244,46,39,72,1
9102,41,28,96,1
96,97,87,99,1
5381,70,14,80,1
6081,27,27,99,1
9068,84,73,92,1
9360,13,34,49,1
4489,93,76,56,0
2552,76,76,24,0
2465,24,8,55,0
4735,50,90,86,1
913,37,97,92,1
948,17,91,97,1
3924,68,3,20,0
5365,56,67,19,0
9442,24,57,93,1
638,21,57,22,0
5187,71,17,72,1
1526,86,8,66,0
5703,12,1,19,1
1626,16,51,48,1
1883,3,48,55,1
5997,84,27,32,0
9557,58,18,2,0
844,27,61,40,0
3652,55,51,19,0
1124,98,73,55,0
5523,77,20,26,0
5768,88,3,26,0
4283,74,91,64,1
3038,56,34,96,1
2597,29,88,94,1
9454,75,85,66,1
3619,33,69,29,0
3507,4,48,39,1
3218,42,91,64,1
6379,57,20,50,0
402,56,98,90,1
4685,71,8,21,0
7955,86,48,22,0
8699,24,65,15,0
1282,61,69,88,1
5551,10,35,20,1
9867,40,90,58,1
1562,10,10,51,1
6304,56,69,46,0
759,4,22,18,1
9255,63,46,29,0
2743,66,3,90,1
5236,99,35,67,0
2238,93,85,22,1
7067,89,50,74,1
9422,49,79,20,0
4973,79,7,12,0
1561,16,44,36,1
4957,97,2,23,0
9789,80,75,59,0
3306,77,57,14,0
2339,55,88,61,1
4332,76,48,41,0
292,31,55,86,1
5366,52,9,28,0
2984,36,13,65,0
81,20,42,64,0
4846,60,72,17,0
4974,70,65,29,0
5130,32,86,4,1
1832,49,4,53,0
6951,53,94,47,1
1932,62,27,47,0
3905,15,22,36,1
5477,38,73,82,1
8287,65,6,11,0
4992,48,68,61,0
8866,70,27,39,0
9884,50,99,39,1
221,23,50,82,1
2828,98,15,10,0
2309,4,52,23,1
946,23,40,41,0
6366,38,75,15,0
547,98,56,24,0
5015,66,85,43,1
8898,40,12,6,0
9275,19,60,37,1
6105,9,31,19,1
7645,69,12,75,1
4841,63,75,30,0
6673,62,49,19,0
8577,45,71,14,0
6784,7,92,90,1
9952,79,56,57,0
3159,63,54,40,0
8130,54,47,92,1
4666,58,33,17,0
3571,84,41,72,1
2146,46,84,14,1
2680,7,14,5,1
873,44,59,38,0
3493,58,69,45,0
9029,57,43,47,0
7261,8,99,59,1
3765,52,59,95,1
7200,28,42,22,0
7832,29,35,62,0
914,75,35,28,0
5844,99,39,86,1
3036,29,88,50,1
8927,21,13,81,1
4628,1,47,71,1
5287,11,48,91,1
1778,91,29,60,0
5912,37,65,37,0
7303,38,17,58,0
1570,99,46,1,0
8479,56,25,35,0
6925,41,5,5,0
1655,35,74,36,0
8591,45,38,39,0
7835,87,55,75,1
5877,50,75,71,1
630,32,92,15,1
2719,85,90,100,1
2990,94,47,87,1
7206,23,48,47,0
5948,9,54,50,1
3761,25,57,16,0
4536,18,78,95,1
5422,23,96,67,1
4386,59,27,9,0
4850,38,51,55,0
2232,13,88,100,1
8105,79,8,71,1
9446,8,82,80,1
1121,3,81,86,1
3356,11,21,90,1
5750,20,81,98,1
3690,36,16,43,0
1863,79,78,92,1
4196,48,26,68,0
9373,52,25,60,0
2862,54,44,67,0
1285,66,5,47,0
8777,97,17,35,0
5893,4,4,96,1
4233,85,44,39,0
8461,26,33,28,0
9897,81,38,38,0
9852,86,9,31,0
7763,43,21,19,0
6415,32,86,76,1
4826,66,7,78,1
3289,85,91,96,1
3081,56,32,37,0
1398,65,78,15,0
3801,95,48,35,0
1660,41,12,94,1
5009,58,60,88,1
215,78,67,38,0
1248,88,26,49,0
7808,80,65,35,0
4329,21,86,79,1
9667,79,64,81,1
587,100,24,91,1
7344,10,70,32,1
5990,1,48,15,1
658,21,32,48,0
3340,12,2,36,1
2991,63,59,94,1
8037,42,31,13,0
4187,61,59,47,0
2088,77,67,28,0
5858,32,98,92,1
8429,69,96,88,1
6711,50,84,23,1
1357,86,79,40,0
2286,63,26,58,0
8833,29,5,96,1
6352,55,98,93,1
1332,82,57,22,0
5780,62,13,86,1
9086,34,38,16,0
2911,62,17,99,1
3893,77,76,62,0
5537,28,10,63,0
5477,81,12,17,0
739,6,25,5,1
6179,92,81,68,1
948,56,29,64,0
5008,17,19,25,1
6779,36,15,21,0
5930,53,65,8,0
2757,49,56,4,0
4512,45,29,48,0
3155,78,76,34,0
6143,65,43,3,0
4997,95,63,16,0
3811,3,53,85,1
7050,55,38,14,0
9874,68,37,80,1
9568,14,31,91,1
9308,59,37,64,0
5048,98,77,100,1
7904,97,68,68,0
6196,21,72,38,0
2617,56,72,90,1
9139,61,11,7,0
7867,2,96,90,1
7139,68,48,76,1
4037,27,100,13,1
6517,45,87,10,1
509,55,88,24,1
5883,25,55,16,0
1664,53,61,12,0
7393,28,72,80,1
9668,64,70,69,0
6574,72,41,47,0
310,72,22,4,0
7973,54,76,54,0
816,83,86,39,1
9424,83,12,25,0
6405,55,85,36,1
1287,57,74,16,0
194,22,50,26,0
5760,71,31,99,1
2280,15,16,16,1
41,36,82,34,1
3537,91,72,91,1
1408,20,30,61,0
5657,91,68,87,1
4201,45,40,73,1
5323,58,31,39,0
8601,57,89,66,1
1818,41,27,75,1
4101,92,13,47,0
6862,17,28,55,1
7564,86,31,26,0
3822,71,3,18,0
8676,28,2,29,0
2687,26,3,90,1
1081,25,58,45,0
5069,23,62,39,0
1196,63,97,47,1
5563,16,91,32,1
903,48,5,59,0
9209,73,83,66,1
6407,100,68,12,0
7643,30,22,32,0
9926,1,75,78,1
3300,51,53,2,0
5528,77,40,80,1
9542,13,100,7,1
7887,6,92,47,1
793,78,39,73,1
3613,60,36,82,1
585,32,63,4,0
5734,37,58,88,1
324,49,85,60,1
2640,36,14,6,0
2786,24,79,98,1
963,49,62,48,0
1975,10,66,14,1
4165,48,67,28,0
7193,66,89,2,1
923,84,14,57,0
7503,64,57,98,1
2461,27,12,23,0
1404,87,5,74,1
7746,4,58,7,1
3634,55,34,73,1
7441,31,74,55,0
991,40,17,94,1
7516,94,36,31,0
5807,6,11,54,1
3685,95,91,32,1
2351,98,90,53,1
8118,16,52,81,1
1669,98,16,49,0
5278,39,44,51,0
1728,31,79,90,1
2467,38,39,26,0
2732,84,51,82,1
1373,68,76,92,1
7221,13,58,30,1
2668,93,48,2,0
2047,33,54,70,0
9672,70,1,26,0
4463,82,68,20,0
4288,92,3,34,0
4918,67,73,69,0
8813,52,75,75,1
610,79,7,70,0
6208,42,40,43,0
278,82,62,24,0
8499,21,85,76,1
6757,33,65,77,1
2973,9,69,54,1
109,69,19,25,0
2281,72,76,24,0
5647,2,57,64,1
6402,2,23,20,1
2326,92,74,4,0
3225,77,48,41,0
8875,70,18,56,0
6837,81,8,50,0
8399,38,45,41,0
7007,32,98,92,1
1400,79,60,23,0
9277,20,59,73,1
3552,85,4,90,1
8857,38,39,77,1
8105,8,43,88,1
4335,10,83,15,1
7689,3,41,33,1
8370,63,65,11,0
1428,1,1,69,1
5666,20,72,7,0
1310,46,68,65,0
7150,43,89,27,1
7256,94,87,4,1
4375,9,17,52,1
3839,72,2,75,1
5040,6,73,8,1
3593,15,2,26,1
7726,36,51,97,1
5671,95,76,37,0
7562,32,84,62,1
1117,46,2,54,0
220,92,99,53,1
8810,16,1,99,1
2271,19,25,72,1
16,53,97,49,1
5401,100,62,14,0
6976,98,98,66,1
9734,27,41,36,0
3687,72,57,3,0
363,4,15,38,1
8027,51,39,72,1
6170,36,42,71,1
2039,86,35,8,0
3685,18,71,10,1
7360,34,68,68,0
1483,100,46,3,0
2787,37,16,83,1
2529,94,9,45,0
5511,50,56,2,0
7049,75,65,44,0
5537,86,99,39,1
6148,84,22,72,1
7054,13,38,39,1
3814,43,66,92,1
7000,22,59,31,0
1239,86,44,57,0
2794,77,91,37,1
1668,53,39,46,0
7150,69,73,3,0
3711,43,46,34,0
6805,74,34,80,1
4922,88,76,3,0
9699,67,26,92,1
7777,94,25,22,0
6521,78,22,6,0
9439,87,25,52,0
6419,92,45,20,0
8724,65,90,84,1
81,66,86,28,1
9091,60,87,15,1
8894,96,54,1,0
7570,56,90,45,1
7554,9,86,55,1
6630,79,42,52,0
880,74,95,72,1
6270,34,97,21,1
9274,66,32,75,1
4071,2,52,75,1
9692,59,71,57,0
1753,65,9,21,0
3766,47,12,88,1
57,7,99,89,1
5795,7,28,11,1
2090,60,90,36,1
5051,4,79,12,1
1070,68,75,21,0
8107,56,38,31,0
4585,28,58,33,0
2039,3,55,79,1
2493,13,93,74,1
3524,11,77,33,1
6027,14,10,61,1
4508,95,17,99,1
268,95,60,65,0
6255,90,34,96,1
5699,80,28,54,0
9864,37,97,60,1
3158,91,29,12,0
3081,6,79,100,1
2746,31,28,13,0
8205,30,92,90,1
9808,65,37,84,1
3776,23,87,1,1
3038,95,11,73,1
2420,60,10,22,0
1254,9,13,3,1
8705,79,96,70,1
6500,61,86,29,1
8804,17,56,51,1
6077,79,90,35,1
2078,10,60,1,1
3522,18,33,57,1
232,24,39,37,0
6066,83,73,68,0
110,67,6,10,0
9608,57,52,53,0
4874,14,50,69,1
7544,80,75,76,1
3275,96,73,77,1
3278,71,98,23,1
8759,9,96,78,1
6436,25,42,28,0
9802,38,60,21,0
9777,84,67,84,1
5582,36,18,28,0
7406,78,45,83,1
813,36,18,15,0
2158,53,17,72,1
1474,7,24,7,1
4086,67,30,6,0
7718,62,56,5,0
1896,7,98,3,1
3202,39,50,97,1
6902,99,88,52,1
6326,69,75,91,1
2971,3,73,55,1
4983,45,39,52,0
6509,32,31,8,0
2836,7,50,17,1
7704,18,97,97,1
5546,16,11,87,1
2412,48,42,19,0
4697,56,49,18,0
6406,95,1,87,1
7388,30,91,84,1
179,68,46,23,0
4432,8,75,9,1
5933,70,49,15,0
8060,2,60,30,1
7069,76,51,44,0
9825,67,58,38,0
6706,79,81,93,1
2514,46,47,79,1
7588,44,65,4,0
5529,44,56,45,0
956,75,98,90,1
2834,78,44,25,0
5871,77,56,59,0
5240,71,41,42,0
7387,18,48,99,1
7291,20,46,38,0
9286,54,35,73,1
3799,72,44,91,1
6409,41,48,60,0
2121,44,90,24,1
1812,38,89,34,1
8722,88,68,80,1
4290,90,10,8,0
2502,16,48,73,1
7956,47,93,30,1
4487,67,28,93,1
4346,58,17,82,1
9019,49,37,9,0
6544,33,85,74,1
5011,32,17,22,0
6611,29,41,4,0
9591,96,89,90,1
3811,22,55,85,1
3271,79,17,62,0
552,33,66,98,1
5740,1,61,54,1
2284,99,35,93,1
94,14,42,41,1
6289,44,65,11,0
8318,80,66,93,1
5387,62,98,74,1
5194,96,65,59,0
2116,63,57,62,0
2400,61,59,50,0
3752,35,79,5,0
7328,10,91,33,1
6629,49,32,63,0
5184,25,56,79,1
2419,71,65,15,0
2883,86,79,100,1
3522,22,34,35,0
710,81,12,73,1
4038,98,40,32,0
4131,20,8,8,0
5988,93,45,53,0
8592,11,67,52,1
622,80,44,57,0
5396,55,94,60,1
8815,82,49,17,0
7218,26,69,65,0
5539,16,88,68,1
7566,95,36,10,0
9134,40,61,7,0
4072,64,2,6,0
5539,29,50,35,0
7323,62,5,42,0
3823,9,47,34,1
6952,79,52,49,0
9275,29,73,19,0
4245,10,99,46,1
3248,75,47,54,0
5587,94,52,83,1
1483,16,26,92,1
8068,82,93,11,1
9824,64,81,3,1
4131,29,55,69,0
7474,39,6,77,1
9680,59,93,44,1
8573,42,55,63,0
6209,3,61,70,1
5411,10,16,9,1
9340,64,5,94,1
841,46,64,46,0
4043,97,16,43,0
1225,68,1,16,0
1225,17,32,9,1
4780,44,95,27,1
6386,47,16,32,0
2063,63,60,59,0
8073,71,53,45,0
4199,99,28,72,1
3723,50,94,23,1
3560,39,7,21,0
1859,42,12,26,0
1881,14,32,100,1
6614,78,82,7,1
9367,12,61,4,1
5970,23,8,73,1
4029,40,20,81,1
1347,16,46,13,1
4945,98,37,64,0
1137,9,56,22,1
8652,88,20,43,0
4138,62,74,63,0
4443,37,6,41,0
5662,9,23,91,1
7643,10,64,25,1
6716,9,35,64,1
5747,37,27,71,1
873,100,64,75,1
3386,63,73,91,1
4221,75,98,45,1
5660,7,73,98,1
457,42,81,7,1
7264,75,62,20,0
2186,40,96,21,1
856,84,41,52,0
85,51,63,50,0
1500,100,11,17,0
748,60,61,40,0
4650,93,43,23,0
8487,50,37,67,0
463,53,73,39,0
8509,88,73,39,0
7079,11,62,66,1
7524,22,92,43,1
1695,12,12,5,1
2689,95,61,74,1
7758,16,67,95,1
3777,19,10,51,1
4594,30,2,45,0
6210,30,14,54,0
4102,95,6,24,0
7761,91,55,16,0
907,71,65,37,0
138,85,67,15,0
939,76,49,77,1
1342,96,52,31,0
5885,77,16,14,0
5444,44,86,19,1
4223,53,22,7,0
3119,16,20,45,1
2564,33,57,46,0
2745,88,20,60,0
9182,98,81,73,1
9865,65,34,48,0
7463,29,97,49,1
2053,83,100,69,1
4636,31,91,45,1
1252,96,70,99,1
9942,58,52,44,0
8142,66,94,63,1
1994,39,31,50,0
6473,6,25,33,1
2704,66,20,43,0
6345,44,35,50,0
4308,30,33,98,1
3989,54,49,57,0
8179,9,48,19,1
9157,52,3,63,0
5561,94,69,22,0
3328,70,48,92,1
5576,44,100,28,1
9,83,16,5,0
5288,37,31,23,0
587,57,15,81,1
5367,47,6,24,0
8302,83,6,94,1
5709,33,72,61,0
5107,66,55,43,0
9479,67,99,20,1
9487,13,67,86,1
6013,67,56,36,0
3264,42,88,79,1
1601,74,88,7,1
2743,96,10,74,1
1686,6,84,63,1
6781,35,1,36,0
6488,19,4,44,1
6516,14,62,56,1
1559,70,85,95,1
1468,20,92,57,1
3695,42,30,53,0
6045,33,44,63,0
1742,35,4,16,0
289,21,74,98,1
3018,36,83,100,1
1253,81,43,68,0
7063,65,46,13,0
6722,98,41,50,0
2084,56,96,23,1
3532,58,23,91,1
238,26,67,34,0
5324,87,36,5,0
226,96,90,17,1
8994,11,12,67,1
5639,35,59,28,0
9675,56,93,78,1
5773,74,39,62,0
3385,1,58,91,1
8127,85,80,73,1
9630,31,63,8,0
8159,12,40,27,1
3158,57,50,50,0
4509,3,50,11,1
7259,75,19,55,0
4343,62,15,30,0
866,21,22,95,1
7102,44,66,54,0
6084,68,76,5,0
6505,67,58,22,0
9734,69,11,27,0
6648,18,81,36,1
5645,35,65,50,0
6977,27,58,46,0
1282,82,96,83,1
3937,99,84,98,1
9715,53,44,44,0
7313,66,53,54,0
6856,58,32,3,0
7983,45,72,8,0
1978,67,89,60,1
7419,62,56,69,0
515,57,87,96,1
8401,81,56,3,0
8115,12,56,53,1
6996,98,64,86,1
1550,84,26,41,0
8098,65,73,18,0
6675,80,72,96,1
4914,80,17,33,0
7576,74,73,75,1
8971,67,31,87,1
5677,29,82,80,1
3002,40,78,65,0
1366,31,15,2,0
7989,46,46,19,0
888,38,28,42,0
6448,8,2,68,1
6325,7,14,17,1
1684,10,74,78,1
6184,26,92,95,1
3968,60,76,67,0
2171,12,95,46,1
6820,62,96,33,1
9613,41,34,59,0
5395,28,37,37,0
1757,30,32,5,0
1845,41,75,63,0
8686,37,48,25,0
8497,91,13,85,1
6421,10,66,13,1
2838,86,57,14,0
3043,20,89,38,1
1264,17,42,82,1
1573,16,83,9,1
2528,85,16,68,0
543,45,61,30,0
1281,66,5,99,1
1439,40,24,59,0
2539,71,61,78,1
5378,7,96,56,1
2966,81,45,13,0
8391,4,87,10,1
7397,37,99,17,1
1605,40,9,25,0
9991,68,5,72,1
1789,37,44,91,1
2584,84,9,34,0
9940,7,1,90,1
6139,5,28,32,1
3674,52,28,21,0
3509,37,85,10,1
5033,30,70,96,1
8391,85,62,18,0
8278,27,75,90,1
722,75,94,31,1
5010,58,9,40,0
1293,9,26,50,1
3457,92,10,78,1
9823,8,1,99,1
7346,36,67,8,0
8693,97,26,56,0
6723,7,17,62,1
6083,18,51,100,1
6790,21,94,19,1
9181,87,84,69,1
4498,95,6,32,0
6084,97,42,53,0
967,7,71,86,1
4526,80,29,76,1
7063,79,38,82,1
7837,28,7,14,0
9677,54,74,83,1
1272,18,17,56,1
4891,23,6,70,0
1911,36,53,29,0
8368,100,91,69,1
5313,7,59,44,1
1393,44,7,30,0
8326,37,29,62,0
3173,55,8,65,0
498,4,29,70,1
9191,48,22,84,1
5216,58,61,53,0
6119,70,65,35,0
5232,83,78,19,0
2296,43,51,89,1
8862,96,2,89,1
8292,6,83,27,1
924,51,78,81,1
1853,35,67,30,0
5787,79,100,12,1
5409,58,88,17,1
8061,81,76,24,0
6396,79,24,75,1
5936,52,97,23,1
3622,21,74,78,1
5637,27,12,29,0
4346,56,3,79,1
9013,91,2,83,1
5406,96,81,59,1
1042,4,83,55,1
3351,22,64,41,0
7657,94,42,36,0
3675,44,42,85,1
8013,35,12,52,0
8093,93,63,70,0
8909,59,71,87,1
9626,20,98,45,1
2110,66,32,77,1
2230,76,56,59,0
3758,57,25,98,1
9843,10,40,17,1
6365,90,64,43,0
4997,68,32,55,0
3144,9,60,46,1
6231,20,8,46,0
5758,43,96,7,1
3242,28,40,5,0
4428,40,14,43,0
6275,16,42,34,1
7697,63,9,59,0
5185,63,65,44,0
8250,86,99,31,1
6559,15,68,50,1
3522,72,1,54,0
8717,82,28,31,0
6692,1,24,8,1
142,55,5,40,0
9988,30,35,67,0
5572,29,1,43,0
9997,43,35,8,0
3773,51,6,49,0
6016,15,66,35,1
8803,41,22,48,0
2169,53,53,13,0
2718,28,2,100,1
690,33,22,15,0
5257,36,92,99,1
319,69,23,89,1
7158,73,90,80,1
6461,84,94,56,1
7494,43,87,23,1
3653,49,91,94,1
5516,12,30,64,1
2215,95,74,96,1
6821,59,59,80,1
7629,75,47,90,1
3512,94,14,97,1
6182,75,7,42,0
962,10,56,15,1
2881,48,8,26,0
5325,93,83,37,1
4133,41,91,14,1
2231,47,56,68,0
1664,15,16,28,1
9307,90,77,48,0
2136,51,34,78,1
2316,15,39,5,1
6423,35,14,10,0
3595,46,75,40,0
526,71,11,18,0
708,28,41,40,0
7129,6,35,89,1
4453,56,26,50,0
5474,22,27,39,0
5001,87,65,59,0
3647,51,25,2,0
4527,80,90,84,1
1918,17,85,1,1
8959,36,91,78,1
4529,8,39,100,1
5413,6,84,26,1
3158,3,42,18,1
9406,53,97,55,1
5564,70,16,32,0
1969,95,37,24,0
8883,39,56,8,0
5305,24,25,6,0
3101,90,32,53,0
7501,94,64,63,0
2764,29,72,34,0
2800,64,83,73,1
5311,90,2,26,0
4771,58,31,82,1
3032,32,42,46,0
5404,36,59,4,0
3228,83,72,53,0
8774,56,21,64,0
5162,25,23,12,0
514,20,93,23,1
5044,48,12,34,0
7988,25,41,37,0
847,9,27,32,1
4384,97,52,41,0
4578,84,18,47,0
1877,81,38,27,0
2912,96,19,48,0
9476,32,56,52,0
5851,55,89,75,1
2729,81,70,80,1
7267,71,57,39,0
2767,50,45,48,0
2931,77,86,14,1
5830,82,36,16,0
7804,18,20,17,1
8400,49,7,53,0
4450,31,47,31,0
3368,94,79,20,0
6654,95,62,10,0
7544,38,93,94,1
5193,67,67,75,1
7242,96,38,1,0
2839,5,10,59,1
827,86,24,96,1
6413,74,89,89,1
2348,57,25,47,0
4441,60,22,60,0
9792,63,83,27,1
3765,20,85,43,1
9436,21,36,84,1
671,61,31,72,1
336,42,54,92,1
6342,97,51,68,0
3322,26,62,43,0
3736,94,4,20,0
9346,57,6,25,0
6037,64,18,100,1
1833,52,97,74,1
4119,32,91,36,1
3896,2,22,12,1
5649,76,27,31,0
866,23,34,93,1
7331,49,29,42,0
5479,50,55,44,0
9949,23,60,97,1
2754,18,40,91,1
6825,47,74,76,1
7876,37,19,98,1
2738,31,77,98,1
3042,17,91,60,1
3995,32,55,8,0
88,82,48,21,0
4616,81,60,44,0
